Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Other,FamilySize,IsAlone,AgeBin_Teen,AgeBin_Adult,AgeBin_MidAge,AgeBin_Senior,FareBin
0,3,1,26.0,0,0,-0.7841792430073967,0,1,0,1,0,0,1,1,0,1,0,0,1
1,3,1,32.0,0,0,1.1248955097361604,0,1,0,1,0,0,1,1,0,1,0,0,3
1,1,1,40.0,0,0,0.4770416648490861,0,0,0,1,0,0,1,1,0,0,1,0,2
0,3,1,20.0,0,0,-0.798539974052802,0,1,0,1,0,0,1,1,0,1,0,0,1
0,2,1,16.0,0,0,-0.5368057694182641,0,1,0,1,0,0,1,1,1,0,0,0,1
1,1,0,30.0,0,0,0.5198636196706229,0,0,1,0,0,0,1,1,0,1,0,0,2
0,3,1,34.5,0,0,-0.9867906128533871,0,0,0,1,0,0,1,1,0,1,0,0,0
0,3,1,17.0,0,0,-0.7165619336211217,0,1,0,1,0,0,1,1,1,0,0,0,1
0,3,1,42.0,0,0,-0.8428609376877135,0,1,0,1,0,0,1,1,0,0,1,0,0
0,3,1,26.0,8,2,1.3361591794576348,0,1,0,1,0,0,11,0,0,1,0,0,3
0,3,1,35.0,0,0,-0.8019236166026618,0,0,0,1,0,0,1,1,0,1,0,0,0
0,2,1,28.0,0,1,0.5824597491940529,0,1,0,0,0,1,2,0,0,1,0,0,3
1,1,0,40.0,1,0,1.588760118059578,0,0,0,0,1,0,2,0,0,0,1,0,3
0,3,1,4.0,4,2,0.5286989276421437,0,1,0,0,0,0,7,0,0,0,0,0,3
0,3,1,74.0,0,0,-0.8160407306065733,0,1,0,1,0,0,1,1,0,0,0,1,0
0,3,0,9.0,1,1,-0.1800831698720664,0,0,1,0,0,0,3,0,0,0,0,0,2
1,1,0,16.0,0,1,0.7605376956829671,0,1,1,0,0,0,2,0,1,0,0,0,3
0,2,0,44.0,1,0,0.3444394801955362,0,1,0,0,1,0,2,0,0,0,1,0,2
1,3,0,18.0,0,1,-0.6455926003653025,0,1,0,0,1,0,2,0,1,0,0,0,1
1,1,0,45.0,1,1,2.218822021910339,0,1,0,0,1,0,3,0,0,0,1,0,3
1,1,1,51.0,0,0,0.36526093570402607,0,1,0,1,0,0,1,1,0,0,1,0,2
1,3,0,24.0,0,3,0.047825129435189045,0,0,0,0,1,0,4,0,0,1,0,0,2
0,3,1,26.0,0,0,-0.8823470582632056,0,0,0,1,0,0,1,1,0,1,0,0,0
0,3,1,41.0,2,0,-0.2550339477875714,0,1,0,1,0,0,3,0,0,0,1,0,1
0,2,1,21.0,1,0,-0.4507125974257932,0,1,0,1,0,0,2,0,0,1,0,0,1
1,1,0,48.0,0,0,0.3417284274758476,0,1,0,0,1,0,1,1,0,0,1,0,2
0,3,0,18.0,8,2,1.3361591794576348,0,1,1,0,0,0,11,0,1,0,0,0,3
0,2,1,24.0,0,0,-0.3336984726090336,0,1,0,1,0,0,1,1,0,1,0,0,1
1,2,0,42.0,0,0,-0.3336984726090336,0,1,0,0,1,0,1,1,0,0,1,0,1
1,2,0,27.0,1,0,-0.272262193114855,0,0,1,0,0,0,2,0,0,1,0,0,1
0,1,1,31.0,0,0,1.0110997852233976,0,1,0,1,0,0,1,1,0,1,0,0,3
0,3,1,26.0,0,0,-0.6307359423566569,0,1,0,1,0,0,1,1,0,1,0,0,1
1,3,1,4.0,1,1,-0.48145578049281335,0,1,0,0,0,0,3,0,0,0,0,0,1
0,3,1,26.0,0,0,-0.8019236166026618,0,1,0,1,0,0,1,1,0,1,0,0,0
1,1,0,47.0,1,1,1.0515683442816504,0,1,0,0,1,0,3,0,0,0,1,0,3
0,1,1,33.0,0,0,-1.208550389612567,0,1,0,1,0,0,1,1,0,1,0,0,0
0,3,1,47.0,0,0,-0.6811127586453682,0,1,0,1,0,0,1,1,0,0,1,0,1
1,2,0,28.0,1,0,0.26497567234198965,0,0,0,0,1,0,2,0,0,1,0,0,2
1,3,0,15.0,0,0,-0.8828741679067217,0,0,1,0,0,0,1,1,1,0,0,0,0
0,3,1,20.0,0,0,-0.5972795597045879,0,1,0,1,0,0,1,1,0,1,0,0,1
0,3,1,19.0,0,0,-0.8019236166026618,0,1,0,1,0,0,1,1,0,1,0,0,0
0,3,1,26.0,0,0,-0.8019236166026618,0,1,0,1,0,0,1,1,0,1,0,0,0
1,1,0,56.0,0,1,1.5182728441543658,0,0,0,0,1,0,2,0,0,0,1,0,3
1,2,0,25.0,0,1,0.3444394801955362,0,1,0,0,1,0,2,0,0,1,0,0,2
0,3,1,33.0,0,0,-0.8019236166026618,0,1,0,1,0,0,1,1,0,1,0,0,0
0,3,0,22.0,0,0,-0.5353074585700541,0,1,1,0,0,0,1,1,0,1,0,0,1
0,2,1,28.0,0,0,-0.5368057694182641,0,1,0,1,0,0,1,1,0,1,0,0,1
0,3,1,25.0,0,0,-0.9050797531497118,0,1,0,1,0,0,1,1,0,1,0,0,0
0,3,0,39.0,0,5,0.457519539438721,1,0,0,0,1,0,6,0,0,0,1,0,2
0,2,1,27.0,0,0,-0.3336984726090336,0,1,0,0,0,1,1,1,0,1,0,0,1
1,1,0,19.0,0,0,0.4870824563024251,0,1,1,0,0,0,1,1,0,1,0,0,2
0,3,0,18.0,1,2,0.24200663802437702,0,1,1,0,0,0,4,0,1,0,0,0,2
1,1,1,26.0,0,0,0.4870824563024251,0,0,0,1,0,0,1,1,0,1,0,0,2
0,3,1,32.0,0,0,-0.8189865811572414,1,0,0,1,0,0,1,1,0,1,0,0,0
